Kanda,Sarga,Sentence,Sentence Start,Sentence End
1,57,तताप परमं घोरं विश्वामित्रो महत्तपः ॥ २ ॥,19.5,24.2
1,57,फलमूलाशनो दान्तैश् चचार महत्तपः ।,24.2,28.92
1,57,अथास्य जज्ञिरे पुत्राः सत्यधर्मपरायणाः ॥ ३ ॥,28.92,33.44
1,57,हविष्यन्दो मधुष्यन्दो दृढनेत्रो महारथः ।,33.44,38.26
1,57,पूर्णे वर्षसहस्रे तु ब्रह्मा लोकपितामहः ॥ ४ ॥,38.26,42.56
1,57,अब्रवीन्मधुरं वाक्यं विश्वामित्रं तपोधनम् ।,42.56,47.58
1,57,जिता राजर्षिलोकास्ते तपसा कुशिकात्मज ॥ ५ ॥,47.58,51.08
1,57,अनेन तपसा त्वां तु राजर्षिरिति विद्महे ।,51.08,56.82
1,57,एवमुक्त्वा महातेजा जगाम सह दैवतैः ॥ ६ ॥,56.82,61.62
1,57,त्रिविष्टपं ब्रह्मलोकं लोकानां परमेश्वरः ।,61.62,66.32
1,57,विश्वामित्रोपि तच्छ्रुत्वा ह्रिया किञ्चिदवाङ्मुखः ॥ ७ ॥,66.32,71.12
1,57,दुःखेन महताविष्टः समन्युरिदमब्रवीत् ।,71.12,74.5
1,57,तपश्च सुमहत्तप्तं राजर्षिरिति मां विदुः ॥ ८ ॥,74.5,79.2
1,57,देवाः सर्षिगणाः सर्वे नास्ति मन्ये तपःफलम् ।,79.2,83.48
1,57,एवं निश्चित्य मनसा भूय एव महातपाः ॥ ९ ॥,83.48,88.22
1,57,तपश्चकार काकुत्स्थ परमं परमात्मवान् ।,88.22,93.04
1,57,एतस्मिन्नेव काले तु सत्यवादी जितेन्द्रियः ॥ १० ॥,93.04,97.52
1,57,त्रिशङ्कुरिति विख्यात इक्ष्वाकुकुलवर्द्धनः ।,97.52,101.48
1,57,तस्य बुद्धिः समुत्पन्ना यजेयमिति राघव ॥ ११ ॥,101.48,105.54
1,57,गच्छेयं सशरीरेण देवानां परमां गतिम् ।,105.54,109.68
1,57,स वसिष्ठं समाहूय कथयामास चिन्तितम् ॥ १२ ॥,109.68,113.74
1,57,अशक्यमिति चाप्युक्तो वसिष्ठेन महात्मना ।,113.74,117.9
1,57,प्रत्याख्यातो वसिष्ठेन स ययौ दक्षिणां दिशम् ॥ १३ ॥,117.9,122.78
1,57,ततस्तत्कर्मसिद्ध्यर्थं पुत्रांस्तस्य गतो नृपः ।,122.78,127.36
1,57,वासिष्ठा दीर्घतपसस् तपो यत्र हि तेपिरे ॥ १४ ॥,127.36,131.56
1,57,त्रिशङ्कुः सुमहातेजाः शतं परमभास्वरम् ।,131.56,135.32
1,57,वसिष्ठपुत्रान् ददृशे तप्यमानान् यशस्विनः ॥ १५ ॥,135.32,140.18
1,57,सोऽभिगम्य महात्मानः सर्वान् एव गुरोः सुतान् ।,140.18,144.86
1,57,अभिवाद्यानुपूर्व्येण ह्रिया किञ्चिदवाङ्मुखः ॥ १६ ॥,144.86,149.7
1,57,अब्रवीत्सुमहात्मानः सर्वानेव कृताञ्जलिः ।,149.7,153.94
1,57,शरणं वः प्रपद्येऽहं शरण्यान् शरणागतः ॥ १७ ॥,153.94,158.72
1,57,प्रत्याख्यातोऽस्मि भद्रं वो वसिष्ठेन महात्मना ।,158.72,163.22
1,57,यष्टुकामो महायज्ञं तदनुज्ञातुमर्हथ ॥ १८ ॥,163.22,167.46
1,57,गुरुपुत्रानहं सर्वान्नमस्कृत्य प्रसादये ।,167.46,171.58
1,57,शिरसा प्रणतो याचे ब्राह्मणान् तपसि स्थितान् ॥ १९ ॥,171.58,176.6
1,57,ते मां भवन्तः सिद्ध्यर्थं याजयन्तु समाहिताः ।,176.6,181.14
1,57,सशरीरो यथाहं हि देवलोकमवाप्नुयाम् ॥ २० ॥,181.14,185.18
1,57,प्रत्याख्यातो वसिष्ठेन गतिमन्यां तपोधनाः ।,185.18,196.36
1,57,गुरुपुत्रानृते सर्वान्नाहं पश्यामि काञ्चन ॥ २१ ॥,196.36,205.54
1,57,इक्ष्वाकूणां हि सर्वेषां पुरोधाः परमा गतिः ।,205.54,212.3
1,57,तस्मादनन्तरं सर्वे भवन्तो दैवतं मम ॥ २२ ॥,212.3,219.04
1,58,ततस्त्रिशङ्कोर्वचनं श्रुत्वा क्रोधसमन्वितम् ।,0.0,10.04
1,58,ऋषिपुत्रशतं राम राजानमिदमब्रवीत् ॥ १ ॥,10.04,13.36
1,58,प्रत्याख्यातो हि दुर्बुद्धे गुरुणा सत्यवादिना ।,13.36,18.72
1,58,तं कथं समतिक्रम्य शाखान्तरमुपेयिवान् ॥ २ ॥,18.72,23.2
1,58,इक्ष्वाकूणां हि सर्वेषां पुरोधाः परमो गुरुः ।,23.2,28.14
1,58,न चातिक्रमितुं शक्यं वचनं सत्यवादिनः ॥ ३ ॥,28.14,32.4
1,58,अशक्यमिति चोवाच वसिष्ठो भगवानृषिः ।,32.4,36.36
1,58,तं वयं वै समाहर्तुं क्रतुं शक्ताः कथं तव ॥ ४ ॥,36.36,41.1
1,58,बालिशस्त्वं नरश्रेष्ठ गम्यतां स्वपुरं पुनः ।,41.1,45.72
1,58,याजने भगवान् शक्तस्त्रैलोक्यस्यापि पार्थिव ॥ ५ ॥,45.72,51.2
1,58,अवमानं च तत्कर्तुं तस्य शक्ष्यामहे कथम् ।,51.2,54.32
1,58,तेषां तद्वचनं श्रुत्वा क्रोधपर्याकुलाक्षरम् ॥ ६ ॥,54.32,59.62
1,58,स राजा पुनरेवैतानिदं वचनमब्रवीत् ।,59.62,63.14
1,58,प्रत्याख्यातोऽस्मि गुरुणा गुरुपुत्रैस्तथैव च ॥ ७ ॥,63.14,68.18
1,58,अन्यां गतिं गमिष्यामि स्वस्ति वोऽस्तु तपोधनाः ।,68.18,72.66
