Adhyaya,Pada,Sentence,Sentence Start,Sentence End
8,3,उञिचपदे॥८.३.२१॥,66.320,68.520
8,3,हलिसर्वेषाम्॥८.३.२२॥,68.520,71.100
8,3,मोऽनुस्वारः॥८.३.२३॥,71.100,73.660
8,3,नश्चापदान्तस्यझलि॥८.३.२४॥,73.660,77.140
8,3,मोराजिसमःक्वौ॥८.३.२५॥,77.140,80.260
8,3,हेमपरेवा॥८.३.२६॥,80.260,82.900
8,3,नपरेनः॥८.३.२७॥,82.900,84.840
8,3,ङ्णोःकुक्टुक्शरि॥८.३.२८॥,84.840,87.800
8,3,डःसिधुट्॥८.३.२९॥,87.800,89.780
8,3,नश्च॥८.३.३०॥,89.780,91.380
8,3,शितुक्॥८.३.३१॥,91.380,92.920
8,3,ङमोह्रस्वादचिङमुण्नित्यम्॥८.३.३२॥,92.920,96.780
8,3,मयउञोवोवा॥८.३.३३॥,96.780,99.560
8,3,विसर्जनीयस्यसः॥८.३.३४॥,99.560,102.440
8,3,शर्परेविसर्जनीयः॥८.३.३५॥,102.440,105.700
8,3,वाशरि॥८.३.३६॥,105.700,107.020
8,3,कुप्वोः≍क≍पौच॥८.३.३७॥,107.020,110.520
8,3,सोऽपदादौ॥८.३.३८॥,110.520,112.880
8,3,इणःषः॥८.३.३९॥,112.880,114.640
8,3,नमस्पुरसोर्गत्योः॥८.३.४०॥,114.640,118.180
8,3,इदुदुपधस्यचाप्रत्ययस्य॥८.३.४१॥,118.180,121.680
8,3,तिरसोऽन्यतरस्याम्॥८.३.४२॥,121.680,125.560
8,3,द्विस्त्रिश्चतुरितिकृत्वोऽर्थे॥८.३.४३॥,125.560,129.800
8,3,इसुसोःसामर्थ्ये॥८.३.४४॥,129.800,133.260
8,3,नित्यंसमासेऽनुत्तरपदस्थस्य॥८.३.४५॥,133.260,138.020
8,3,अतःकृकमिकंसकुम्भपात्रकुशाकर्णीष्वनव्ययस्य॥८.३.४६॥,138.020,145.560
8,3,अधःशिरसीपदे॥८.३.४७॥,145.560,147.840
8,3,कस्कादिषुच॥८.३.४८॥,147.840,150.300
8,3,छन्दसिवाऽप्राम्रेडितयोः॥८.३.४९॥,150.300,154.520
8,3,कःकरत्करतिकृधिकृतेष्वनदितेः॥८.३.५०॥,154.520,158.700
8,3,पञ्चम्याःपरावध्यर्थे॥८.३.५१॥,158.700,162.740
8,3,पातौचबहुलम्॥८.३.५२॥,162.740,166.040
8,3,षष्ठ्याःपतिपुत्रपृष्ठपारपदपयस्पोषेषु॥८.३.५३॥,166.040,172.420
8,3,इडायावा॥८.३.५४॥,172.420,174.540
8,3,अपदान्तस्यमूर्धन्यः॥८.३.५५॥,174.540,178.260
8,3,सहेःसाडःसः॥८.३.५६॥,178.260,181.220
8,3,इण्कोः॥८.३.५७॥,181.220,183.440
8,3,नुम्विसर्जनीयशर्व्यवायेऽपि॥८.३.५८॥,183.440,187.520
8,3,आदेशप्रत्यययोः॥८.३.५९॥,187.520,190.280
8,3,शासिवसिघसीनांच॥८.३.६०॥,190.280,194.660
8,3,स्तौतिण्योरेवषण्यभ्यासात्॥८.३.६१॥,194.660,199.020
8,3,सःस्विदिस्वदिसहीनांच॥८.३.६२॥,199.020,202.080
8,3,प्राक्सितादड्व्यवायेऽपि॥८.३.६३॥,202.080,206.880
8,3,स्थाऽऽदिष्वभ्यासेनचाभ्यासस्य॥८.३.६४॥,206.880,211.580
8,3,उपसर्गात्सुनोतिसुवतिस्यतिस्तौतिस्तोभतिस्थासेनयसेधसिचसञ्जस्वञ्जाम्॥८.३.६५॥,211.580,221.940
8,3,सदिरप्रतेः॥८.३.६६॥,221.940,224.560
8,3,स्तम्भेः॥८.३.६७॥,224.560,227.040
8,3,अवाच्चालम्बनाविदूर्ययोः॥८.३.६८॥,227.040,231.200
8,3,वेश्चस्वनोभोजने॥८.३.६९॥,231.200,234.000
8,3,परिनिविभ्यःसेवसितसयसिवुसहसुट्स्तुस्वञ्जाम्॥८.३.७०॥,234.000,240.900
8,3,सिवादीनांवाऽड्व्यवायेऽपि॥८.३.७१॥,240.900,245.640
8,3,अनुविपर्यभिनिभ्यःस्यन्दतेरप्राणिषु॥८.३.७२॥,245.640,250.920
8,3,वेःस्कन्देरनिष्ठायाम्॥८.३.७३॥,250.920,254.080
8,3,परेश्च॥८.३.७४॥,254.080,255.860
8,3,परिस्कन्दःप्राच्यभरतेषु॥८.३.७५॥,255.860,260.120
8,3,स्फुरतिस्फुलत्योर्निर्निविभ्यः॥८.३.७६॥,260.120,265.040
8,3,वेःस्कभ्नातेर्नित्यम्॥८.३.७७॥,265.040,268.200
8,3,इणःषीध्वंलुङ्लिटांधोऽङ्गात्॥८.३.७८॥,268.200,274.080
8,3,विभाषेटः॥८.३.७९॥,274.080,275.900
8,3,समासेऽङ्गुलेःसङ्गः॥८.३.८०॥,275.900,279.880
8,3,भीरोःस्थानम्॥८.३.८१॥,279.880,282.740
8,3,अग्नेःस्तुत्स्तोमसोमाः॥८.३.८२॥,282.740,286.320
8,3,ज्योतिरायुषःस्तोमः॥८.३.८३॥,286.320,289.640
8,3,मातृपितृभ्यांस्वसा॥८.३.८४॥,289.640,293.980
8,3,मातुःपितुर्भ्यामन्यतरस्याम्॥८.३.८५॥,293.980,298.560
8,3,अभिनिसःस्तनःशब्दसंज्ञायाम्॥८.३.८६॥,298.560,303.060
8,3,उपसर्गप्रादुर्भ्यामस्तिर्यच्परः॥८.३.८७॥,303.060,307.060
8,3,सुविनिर्दुर्भ्यःसुपिसूतिसमाः॥८.३.८८॥,307.060,312.260
8,3,निनदीभ्यांस्नातेःकौशले॥८.३.८९॥,312.260,317.080
8,3,सूत्रंप्रतिष्णातम्॥८.३.९०॥,317.080,319.720
8,3,कपिष्ठलोगोत्रे॥८.३.९१॥,319.720,322.920
8,3,प्रष्ठोऽग्रगामिनि॥८.३.९२॥,322.920,326.460
8,3,वृक्षासनयोर्विष्टरः॥८.३.९३॥,326.460,329.260
8,3,छन्दोनाम्निच॥८.३.९४॥,329.260,332.700
8,3,गवियुधिभ्यांस्थिरः॥८.३.९५॥,332.700,336.080
8,3,विकुशमिपरिभ्यःस्थलम्॥८.३.९६॥,336.080,340.320
8,3,अम्बाम्बगोभूमिसव्यापद्वित्रिकुशेकुशङ्क्वङ्गुमञ्जिपुञ्जिपरमेबर्हिर्दिव्यग्निभ्यःस्थः॥८.३.९७॥,340.320,352.240
8,3,सुषामादिषुच॥८.३.९८॥,352.240,355.620
8,3,एतिसंज्ञायामगात्॥८.३.९९॥,355.620,358.680
8,3,नक्षत्राद्वा॥८.३.१००॥,358.680,361.240
8,3,ह्रस्वात्तादौतद्धिते॥८.३.१०१॥,361.240,364.520
8,3,निसस्तपतावनासेवने॥८.३.१०२॥,364.520,369.020
8,3,युष्मत्तत्ततक्षुःष्वन्तःपादम्॥८.३.१०३॥,369.020,372.660
8,3,यजुष्येकेषाम्॥८.३.१०४॥,372.660,376.000
8,3,स्तुतस्तोमयोश्छन्दसि॥८.३.१०५॥,376.000,379.080
8,3,पूर्वपदात्॥८.३.१०६॥,379.080,381.600
8,3,सुञः॥८.३.१०७॥,381.600,382.900
8,3,सनोतेरनः॥८.३.१०८॥,382.900,384.940
8,3,सहेःपृतनर्ताभ्यांच॥८.३.१०९॥,384.940,389.500
8,3,नरपरसृपिसृजिस्पृशिस्पृहिसवनादीनाम्॥८.३.११०॥,389.500,394.380
8,3,सात्पदाद्योः॥८.३.१११॥,394.380,397.540
8,3,सिचोयङि॥८.३.११२॥,397.540,399.580
8,3,सेधतेर्गतौ॥८.३.११३॥,399.580,401.960
8,3,प्रतिस्तब्धनिस्तब्धौच॥८.३.११४॥,401.960,405.400
8,3,सोढः॥८.३.११५॥,405.400,408.120
8,3,स्तम्भुसिवुसहांचङि॥८.३.११६॥,408.120,411.000
8,3,सुनोतेःस्यसनोः॥८.३.११७॥,411.000,413.820
8,3,सदेःपरस्यलिटि॥८.३.११८॥,413.820,416.640
8,3,निव्यभिभ्योऽड्व्यवायेवाछन्दसि॥८.३.११९॥,416.640,420.920
8,3,मतुवसोरु-उञिच-इदुदुपधस्य-स्तौतिण्योर्-भीरोर्-ह्रस्वात्तादौ-एकोनविंशतिः॥,420.920,430.240
8,3,इतितृतीयःपादः॥,430.240,432.480
8,4,अथचतुर्थःपादः।,0.000,4.920
8,4,रषाभ्यांनोणःसमानपदे॥८.४.१॥,4.920,8.880
8,4,अट्कुप्वाङ्नुम्व्यवायेऽपि॥८.४.२॥,8.880,12.040
8,4,पूर्वपदात्संज्ञायामगः॥८.४.३॥,12.040,16.560
8,4,वनंपुरगामिश्रकासिध्रकाशारिकाकोटराऽग्रेभ्यः॥८.४.४॥,16.560,22.920
8,4,प्रनिरन्तःशरेक्षुप्लक्षाम्रकार्ष्यखदिरपीयूक्षाभ्योऽसंज्ञायामपि॥८.४.५॥,22.920,32.960
8,4,विभाषौषधिवनस्पतिभ्यः॥८.४.६॥,32.960,36.900
8,4,अह्नोऽदन्तात्॥८.४.७॥,36.900,39.500
8,4,वाहनमाहितात्॥८.४.८॥,39.500,42.400
8,4,पानंदेशे॥८.४.९॥,42.400,44.920
8,4,वाभावकरणयोः॥८.४.१०॥,44.920,47.560
8,4,प्रातिपदिकान्तनुम्विभक्तिषुच॥८.४.११॥,47.560,51.980
8,4,एकाजुत्तरपदेणः॥८.४.१२॥,51.980,54.140
8,4,कुमतिच॥८.४.१३॥,54.140,57.000
8,4,उपसर्गादसमासेऽपिणोपदेशस्य॥८.४.१४॥,57.000,62.020
8,4,हिनुमीना॥८.४.१५॥,62.020,64.480
8,4,आनिलोट्॥८.४.१६॥,64.480,66.820
8,4,नेर्गदनदपतपदघुमास्यतिहन्तियातिवातिद्रातिप्सातिवपतिवहतिशाम्यतिचिनोतिदेग्धिषुच॥८.४.१७॥,66.820,80.360
8,4,शेषेविभाषाऽकखादावषान्तउपदेशे॥८.४.१८॥,80.360,86.200
8,4,अनितेः॥८.४.१९॥,86.200,88.240
8,4,अन्तः॥८.४.२०॥,88.240,89.980
8,4,उभौसाभ्यासस्य॥८.४.२१॥,89.980,93.300
8,4,हन्तेरत्पूर्वस्य॥८.४.२२॥,93.300,96.460
8,4,वमोर्वा॥८.४.२३॥,96.460,98.680
8,4,अन्तरदेशे॥८.४.२४॥,98.680,101.240
8,4,अयनंच॥८.४.२५॥,101.240,102.840
8,4,छन्दस्यृदवग्रहात्॥८.४.२६॥,102.840,106.360
8,4,नश्चधातुस्थोरुषुभ्यः॥८.४.२७॥,106.360,110.540
8,4,उपसर्गाद्बहुलम्॥८.४.२८॥,110.540,112.820
