Kanda,Varga,Sentence,Sentence Start,Sentence End
3,5,गडुःकरण्डोलगुडोकरण्डश्चकिणोघुणः॥३.५.१८॥,245.120,252.320
3,5,दृतिसीमन्तहरितोरोमन्थोद्गीथबुद्बुदाः।,252.320,257.940
3,5,कासमर्दोऽर्बुदःकुन्दःफेनस्तूपौसयूपकौ॥३.५.१९॥,257.940,264.720
3,5,आतपःक्षत्रियेनाभिःकुणपक्षुरकेदराः।,264.720,271.660
3,5,पूरक्षुरप्रचुक्राश्चगोलहिङ्गुलपुद्गलाः॥३.५.२०॥,271.660,278.600
3,5,वेतालभल्लमल्लाश्चपुराडाशोऽपिपट्टिशः।,278.600,284.420
3,5,कुल्माषोरभसश्चैवसकटाहःपतद्रहः॥३.५.२१॥,284.420,292.640
3,5,द्विहीनेऽन्यच्चखारण्यपर्णश्वभ्रहिमोदकम्।,292.640,298.300
3,5,शीतोष्णमांसरुधिरमुखाक्षिद्रविणंबलम्॥३.५.२२॥,298.300,304.800
3,5,फलहेमशुल्बलोहसुखदुह्खशुभाशुभम्।,304.800,309.460
3,5,जलपुष्पाणिलवणंव्यञ्जनान्यनुलेपनम्॥३.५.२३॥,309.460,314.320
3,5,कोट्याःशतादिसंख्यान्यावालक्षानियुतंचतत्।,314.320,322.560
3,5,द्वयष्कमसिसुसन्नन्तंयदनान्तमकर्तरि॥३.५.२४॥,322.560,328.000
3,5,त्रान्तंसलोपधंशिष्टंरात्रंप्राक्संख्ययान्वितम्।,328.000,335.220
3,5,पात्राद्यदन्तैरेकार्थोद्विगुर्लक्ष्यानुसारतः॥३.५.२५॥,335.220,343.680
3,5,द्वन्द्वैक्त्वाव्ययीभावौपथःसंख्याव्ययात्परः।,343.680,350.520
3,5,शड्याश्छायाबहूनांचेद्विच्छायंसंहतौसभा॥३.५.२६॥,350.520,358.400
3,5,शालार्थापिपराराजामनुष्यार्थादराजकात्।,358.400,364.800
3,5,दासीसभंनृपसभंरक्षस्सभमिमादिशः॥३.५.२७॥,364.800,371.760
3,5,उपज्ञोपक्रमान्तश्चतदादित्वप्रकाशने।,371.760,376.920
3,5,कोपज्ञकोपक्रमादिकन्थोशीनरनामसु॥३.५.२८॥,376.920,383.480
3,5,भावेनणकचिद्भ्योऽन्येसमूहेभावकर्मणोः।,383.480,391.160
3,5,अदन्तप्रत्ययाःपुण्यसुदिनाभ्यांत्वहःपरः॥३.५.२९॥,391.160,397.440
3,5,क्रियाव्ययानांभेदकान्येकत्वेऽप्युक्थतोटके।,397.440,402.480
3,5,चोचंपिच्छंगृहस्थूणंतिरीटंमर्मयोजनम्॥३.५.३०॥,402.480,408.520
3,5,राजसूयंवाजपेयंगद्यपद्येकृतौकवेः।,408.520,416.120
3,5,माणिक्यभाष्यसिन्दूरचीरचीवरपिञ्जरम्॥३.५.३१॥,416.120,422.080
3,5,लोकायतंहरितालंविदलस्थालबाह्लिकम्।,422.080,428.900
3,5,पुन्नपुंसकयोःशेषोऽर्धर्चपिण्याककण्टकाः॥३.५.३२॥,428.900,437.080
3,5,मोदकस्तण्डकष्टङ्कःशाटकःकर्पटोऽर्बुदः।,437.080,443.420
3,5,पातकोद्योगचरकतमालामलकानडः॥३.५.३३॥,443.420,450.560
3,5,कुष्ठंमुण्डंशीधुबुस्तंक्ष्वेडितंक्षेमकुट्टिमम्।,450.560,456.940
3,5,संगमंशतमानार्मशम्बलाव्ययताण्डवम्॥३.५.३४॥,456.940,462.960
3,5,कवियंकन्दकार्पासंपारावारंयुगन्धरम्।,462.960,469.400
3,5,यूपंप्रग्रीवपात्रीवेयूषंचमसचिक्कसौ॥३.५.३५॥,469.400,474.720
3,5,अर्धर्चादौघृतादीनांपुंस्त्वाद्यंवैदिकंध्रुवम्।,474.720,482.300
3,5,तन्नोक्तमिहलोकेऽपितच्चेदस्त्यस्तुशेषवत्॥३.५.३६॥,482.300,489.720
3,5,स्त्रीपुंसयोरपत्यान्ताद्विचतुष्षट्पदोरगाः।,489.720,496.760
3,5,जातिभेदाःपुमाख्याश्चस्त्रीयोगैःसहमल्लकः॥३.५.३७॥,496.760,504.080
3,5,ऊर्मिर्वराटकःस्वातिर्वर्णकोझाटलिर्मनुः।,504.080,510.140
3,5,मूषासृपाटीकर्कन्धूर्यष्टिःशाटीकटीकुटी॥३.५.३८॥,510.140,517.640
3,5,स्त्रीनपुंसकयोर्भावक्रिययोःव्यञ्क्वचिच्चवुञ्।,517.640,526.640
3,5,औचित्यमौचितीमैत्रीमैत्र्यंवुञ्प्रागुदाहृतः॥३.५.३९॥,526.640,532.320
3,5,षष्ठ्यन्तप्राक्पदाःसेनाछायाशालासुरानिशाः।,532.320,538.780
3,5,स्याद्वानृसेनंश्वनिशंगोशालमितरेचदिक्॥३.५.४०॥,538.780,545.080
3,5,आबन्नन्तोत्तरपदोद्विगुश्चापुंसिनश्चलुप्।,545.080,551.420
3,5,त्रिखट्वंचत्रिखट्वीचत्रितक्षंचत्रितक्ष्यपि॥३.५.४१॥,551.420,558.560
3,5,त्रिषुपात्रीपुटीवाटीपेटीकुवलदाडिमौ।,558.560,563.540
3,5,परंलिङ्गंस्वप्रधानेद्वन्द्वेतत्पुरुषेऽपितत्॥३.५.४२॥,563.540,571.240
3,5,अर्थान्ताःप्राद्यलम्प्राप्तापन्नपूर्वाःपरोपगाः।,571.240,578.580
3,5,तद्धितार्थोद्विगुःसंख्यासर्वनामतदन्तकाः॥३.५.४३॥,578.580,585.000
3,5,बहुर्व्रीहिरदिङ्नाम्नामुन्नेयंतदुदाहृतम्।,585.000,590.000
3,5,गुणद्रव्यक्रियायोगोपाधयःपरगामिनः॥३.५.४४॥,590.000,596.120
3,5,कृतह्कर्तर्यसंज्ञायांकृत्याःकर्तरिकर्मणि।,596.120,602.100
3,5,अणाद्यन्तास्तेनरक्ताद्यर्थेनानार्थभेदकाः॥३.५.४५॥,602.100,610.600
3,5,षट्संज्ञकास्त्रिषुसमायुष्मदस्मत्तिङ्व्ययम्।,610.600,616.240
